MovieID	UserID	Rating
10322	34	4
53995	34	4
86279	3328	4
87414	3328	4
94329	34	4
9310	1096	4
15938	3328	4
28421	3328	4
30136	3328	4
33136	3328	4
36841	3328	4
36472	3328	4
10983	34	4
10716	3319	4
10322	3319	4
87724	3319	4
7322	3328	4
9269	3328	4
19606	3328	4
9278	3328	4
10077	3328	4
33247	3328	4
3154	34	4
33247	34	4
86285	2	4
45634	3328	4
42826	3328	4
10130	3328	4
9361	3328	4
17462	3328	4
17459	3328	4
10105	3328	4
10109	3328	4
23625	3328	4
22932	3328	4
17462	34	4
27579	3328	4
27294	3328	4
30336	3328	4
30135	3328	4
30336	34	4
17584	3328	4
34372	34	4
34387	34	4
37935	34	4
10574	3319	4
34649	34	4
15832	34	4
17273	4	4
30860	34	4
19	2	4
22158	2	4
9453	2	4
11025	6	4
92295	34	4
94362	2	4
29758	2	4
12743	2	4
16272	2	4
94393	34	4
10132	2	4
9268	2	4
9385	2	4
26289	34	4
22406	34	4
95410	34	4
74964	34	4
45214	2	4
92234	3319	4
86262	2	4
13573	34	4
3701	34	4
51729	34	4
86262	3328	4
50830	34	4
13096	34	4
16272	4	4
86262	3319	4
4774	34	4
2487	34	4
2465	34	4
16905	34	4
95474	34	4
2584	34	4
87456	4	4
2520	4	4
95479	34	4
2500	4	4
94388	2	4
10461	2	4
95481	34	4
10449	2	4
685	2	4
10449	4	4
95507	2	4
79723	2	4
44567	2	4
94265	34	4
5867	3319	4
5867	6	4
684	2	4
10320	34	4
51640	2	4
9317	2	4
86092	3319	4
92295	3328	4
9506	3328	4
8085	3328	4
17935	34	4
3871	2	4
389	2	4
45089	2	4
10334	34	4
1020	2	4
11017	2	4
9409	2	4
144	2	4
177	2	4
26006	2	4
94291	34	4
45844	2	4
11330	2	4
9508	4	4
95	2	4
97	2	4
7	2	4
82953	2	4
75859	2	4
95574	34	4
92279	3319	4
11339	4	4
936	2	4
26761	3328	4
30486	34	4
22156	2	4
94324	34	4
95567	1096	4
94324	4	4
95528	2	4
95606	34	4
95471	2	4
7644	34	4
95666	34	4
95568	2	4
95667	34	4
7644	4	4
94324	3328	4
95629	3328	4
93244	3328	4
94321	3328	4
90198	2	4
95568	3328	4
7644	3328	4
4617	3328	4
92321	3328	4
13541	2	4
95667	2	4
95536	34	4
95537	34	4
582	2	4
52795	2	4
10398	2	4
79732	6	4
95759	34	4
95760	34	4
86288	3319	4
90212	3319	4
440	2	4
9253	2	4
95800	34	4
91218	3328	4
95607	3328	4
95443	3328	4
1153	2	4
53496	10	4
62970	10	4
10379	2	4
3614	6	4
95412	34	4
95486	4	4
79802	4	4
95861	34	4
95486	3319	4
91239	3319	4
87456	3319	4
79802	6	4
95538	4	4
10707	34	4
9333	3319	4
7837	3328	4
7806	3328	4
95907	34	4
95860	2	4
16953	3319	4
95730	3328	4
10538	3328	4
95536	3328	4
7691	3328	4
74959	34	4
95867	34	4
95730	34	4
74993	34	4
10106	2	4
95865	2	4
10321	3328	4
2486	3328	4
95537	3328	4
95	3328	4
95757	2	4
95548	2	4
95728	1096	4
78714	3328	4
86281	3328	4
96079	34	4
94326	3328	4
95880	3328	4
87443	34	4
96141	34	4
84089	34	4
6	3328	4
10320	2	4
80819	34	4
10360	34	4
96212	34	4
95954	2	4
92228	34	4
96210	34	4
7206	3328	4
96204	3328	4
96211	34	4
16580	3328	4
10522	3319	4
10377	3319	4
92256	3319	4
95647	3319	4
96074	2	4
95939	3328	4
3090	3328	4
2371	3328	4
96311	34	4
94296	2	4
96326	34	4
94296	4	4
96255	3328	4
96320	3328	4
95728	3328	4
87842	3328	4
94296	6	4
95954	4	4
95756	3328	4
5325	3328	4
7270	3328	4
10301	3328	4
9217	3328	4
9168	3328	4
8762	3328	4
7700	3328	4
7777	3328	4
96395	34	4
84115	2	4
97401	34	4
96320	8680	4
96223	3328	4
95897	3328	4
96291	3328	4
94296	3328	4
96411	3328	4
97446	8680	4
97431	34	4
9202	8680	4
96019	34	4
97403	3328	4
97483	8680	4
95493	34	4
95481	8680	4
95917	3319	4
96296	3328	4
96397	3328	4
2483	3328	4
96345	2	4
95842	34	4
26529	34	4
10951	34	4
96072	2	4
97525	34	4
94266	2	4
95816	8680	4
10718	34	4
96233	6	4
96345	3328	4
97497	3328	4
92286	2	4
97500	2	4
76612	8680	4
92286	34	4
96395	8680	4
51655	2	4
97524	3328	4
97526	34	4
2542	8680	4
98618	3328	4
97526	2	4
4852	4	4
96334	2	4
87493	8680	4
95612	34	4
98635	8680	4
96048	8680	4
3798	8680	4
3587	8680	4
95942	4	4
98633	8680	4
96345	8680	4
98633	3328	4
99676	8680	4
9112	8680	4
98505	3328	4
96097	8680	4
3846	8680	4
96033	34	4
96097	3328	4
96099	6	4
92286	3328	4
97433	3328	4
98536	3328	4
10523	3319	4
95991	34	4
99712	8680	4
76251	8680	4
9885	2	4
339	2	4
7463	8680	4
960	2	4
95905	34	4
95786	3319	4
42609	3319	4
95992	3319	4
95800	8680	4
99741	3328	4
2897	8680	4
99723	3328	4
96233	3328	4
2315	3328	4
96080	3328	4
95940	3328	4
44128	4	4
2387	2	4
75915	8680	4
99727	8680	4
95569	2	4
1143	2	4
99678	3328	4
21139	3319	4
92301	8680	4
3900	8680	4
99765	8680	4
98654	34	4
76540	8680	4
4852	2	4
94384	8680	4
2055	8680	4
2055	2	4
98654	6	4
1725	8680	4
1725	2	4
95700	34	4
76445	8680	4
96310	8680	4
304	2	4
96211	2	4
95573	34	4
95835	4	4
10445	34	4
101873	8680	4
78718	8680	4
101880	34	4
99809	3328	4
99706	3328	4
1732	8680	4
75802	8680	4
96310	3328	4
99765	3328	4
96240	3328	4
98510	8680	4
99779	8680	4
99778	8680	4
88131	8680	4
94301	34	4
98514	2	4
96228	8680	4
7079	8680	4
96382	8680	4
87414	8680	4
95829	3328	4
101959	34	4
101952	8680	4
8143	8680	4
101834	3328	4
95897	8680	4
97463	8680	4
101994	3328	4
97463	6	4
95825	6	4
2528	8680	4
95834	3328	4
98657	3328	4
97463	4	4
101996	3328	4
101968	3328	4
10581	4	4
95903	4	4
24140	4	4
95833	8680	4
98658	8680	4
102145	8680	4
96312	8680	4
95861	8680	4
102076	8680	4
99726	8680	4
22409	2	4
102154	8680	4
102101	1096	4
10232	8680	4
95920	8680	4
98634	8680	4
101991	3328	4
96039	3328	4
98615	3328	4
96132	2	4
95895	8680	4
102176	8680	4
96076	34	4
101998	2	4
95912	34	4
96398	8680	4
95568	8680	4
95728	34	4
98654	2	4
95895	3328	4
102097	3328	4
101835	3328	4
96252	2	4
95895	2	4
95895	6	4
96202	3328	4
96076	3328	4
102266	34	4
102238	8680	4
102210	8680	4
102095	34	4
101966	3328	4
95840	8680	4
92234	2	4
96039	34	4
96370	34	4
101974	34	4
102101	2	4
102206	8680	4
74312	8680	4
102427	8680	4
101973	34	4
99726	34	4
75824	8680	4
102444	34	4
99808	2	4
95456	34	4
102002	34	4
96119	34	4
102154	34	4
95673	2	4
102096	34	4
95631	34	4
96121	34	4
96126	34	4
96240	34	4
96159	34	4
97504	34	4
96164	34	4
97468	34	4
96272	34	4
102547	34	4
96202	34	4
96252	34	4
102575	34	4
76610	2	4
102587	34	4
96134	34	4
96285	34	4
102618	34	4
99750	2	4
102600	34	4
96270	34	4
96002	34	4
102040	34	4
82904	2	4
102637	34	4
102057	34	4
96146	34	4
102669	34	4
10384	34	4
102349	34	4
102710	34	4
102715	34	4
96253	2	4
102602	2	4
102668	8680	4
102512	2	4
102477	2	4
102095	2	4
102845	34	4
96058	34	4
10426	2	4
96127	34	4
102709	2	4
102534	2	4
102695	2	4
96312	34	4
102951	34	4
94360	34	4
96200	34	4
102393	34	4
102315	2	4
96133	34	4
103012	34	4
102453	34	4
102282	34	4
96085	34	4
96136	34	4
103040	34	4
103039	34	4
98655	34	4
99682	34	4
103047	34	4
95824	34	4
96208	34	4
103075	2	4
96245	34	4
95835	34	4
101905	34	4
102238	2	4
103073	34	4
102233	34	4
102529	34	4
95903	2	4
95987	34	4
96284	34	4
98513	34	4
102480	34	4
102313	34	4
103289	2	4
102697	34	4
96123	34	4
103174	34	4
102481	34	4
102706	34	4
96004	34	4
102317	34	4
102771	34	4
103288	34	4
103285	34	4
103282	34	4
103346	34	4
103372	34	4
103138	34	4
103438	34	4
10404	34	4
103499	34	4
9904	2	4
102621	34	4
103244	34	4
103570	34	4
103571	34	4
103608	2	4
103623	34	4
103624	34	4
